,year,hit_numBat,hit_BatAge,hit_RG,hit_G,hit_PA,hit_AB,hit_R_scored,hit_H,hit_2B,hit_3B,hit_HR,hit_RBI,hit_SB,hit_CS,hit_BB,hit_SO,hit_BA,hit_OBP,hit_SLG,hit_OPS,hit_OPS+,hit_TB,hit_GDP,hit_HBP,hit_SH,hit_SF,hit_IBB,hit_LOB,pitch_numP,pitch_PAge,pitch_RAG,pitch_W,pitch_L,pitch_WL,pitch_ERA,pitch_G,pitch_GS,pitch_GF,pitch_CG,pitch_tSho,pitch_cSho,pitch_SV,pitch_IP,pitch_H,pitch_R_allowed,pitch_ER,pitch_HR,pitch_BB,pitch_IBB,pitch_SO,pitch_HBP,pitch_BK,pitch_WP,pitch_BF,pitch_ERAplus,pitch_FIP,pitch_WHIP,pitch_H9,pitch_HR9,pitch_BB9,pitch_SO9,pitch_SOW,pitch_LOB
hit_SF,-0.3058896457665939,-0.1634264701263107,0.19842199384898837,0.51273185470511,0.11920941194629073,0.3901900876130764,0.24739585200002467,0.5395389437079579,0.5169045561139548,0.4136360740780168,0.1448007051483515,0.07184131423588688,0.531876802452473,0.16656764603035845,0.1632127478854364,0.3770869149487803,-0.3218399999505468,0.5260699286920918,0.5249548894811833,0.3752536650832896,0.4576941369183989,0.32203913218694347,0.41637866647486865,0.181902605445453,-0.11068363551696564,-0.1613887213606819,1.0,0.02502476080748872,0.35267023338649045,-0.11069154975154105,0.14820607559867305,0.38755048437569756,0.1592250677554112,-0.08405863953024861,0.12180874834062584,0.39994652868330804,0.11920941194629073,0.11920941194629073,-0.02944288015763922,0.14023294890260005,-0.25766709694679607,-0.01742205056955393,-0.04096136443334999,0.05888635265346105,0.34823698900153394,0.419346592970899,0.4286061260148844,0.23248186837437163,0.26681622322097825,-0.0751739749138332,-0.2487701258641274,0.033018912741774126,-0.050107244393832163,-0.009521809204039318,0.28442133119156787,-0.1519168455460076,0.3552999059279343,0.3611915336814022,0.31635126203004466,0.2151444828622958,0.2495057793054027,-0.27885816930350366,-0.3227088668116693,0.1793157683431725
hit_IBB,-0.2789299490617502,-0.16520086809658086,0.24777011759664658,0.022931328783857986,0.039066745289364276,0.15487011990955654,0.04009469292168846,0.03215550699388451,0.08342836758184527,0.0755321792014931,0.17726398250657768,-0.12087452469317081,0.02858239372824453,0.04682845805807139,0.029232743503893394,0.16010764066423125,-0.26379846188120354,0.08585202096209826,0.14785295846038343,-0.013598895710925,0.051412782008367554,-0.09134700976062723,0.004769978129081901,-0.009733807877829131,0.008465985805339768,0.46496080403793955,0.02502476080748872,1.0,0.30996754816939104,-0.21565644021807065,0.1312214056220616,-0.04477499582074336,0.059204038403301615,-0.040249431922114505,0.05042639629376264,-0.05871896169038117,0.039066745289364276,0.039066745289364276,-0.05483070047448547,0.10964284517801884,-0.03119313214353625,0.1218099170274251,-0.06818661914458171,0.06411049228940592,0.04750973316849621,-0.0364599789137019,-0.04592843928357102,-0.16705601644766968,0.15301914986812237,0.30794153322413437,-0.13608704358732743,-0.03180432710950297,0.03277260732922676,-0.20153457069239294,0.1050360197079016,0.05163488291385257,-0.0036106314125228123,0.0864281286054695,0.014457462228130538,-0.17660862058847016,0.13602259407989248,-0.15661961358370377,-0.1919343064560054,0.23819467760926763
hit_LOB,-0.16157642810898268,-0.04437540995008273,0.38790676916338107,0.39686443528975673,0.4264354652953595,0.7856850883982903,0.5478034282069836,0.4972711791798307,0.5451744828922378,0.4230135065677818,0.06581899515364263,0.09593076367012678,0.49395726977760146,-0.014669143379208223,-0.09795843905999777,0.7195820472511446,-0.07285749910363314,0.37544564808877623,0.6165937860298044,0.2510529500709073,0.4142021516986678,0.32998025438200196,0.4398041538504049,0.2380944164281585,0.16054111769678275,-0.024431398486869572,0.35267023338649045,0.30996754816939104,1.0,-0.08406692746649319,0.4016845100831297,0.19185067127218128,0.2866901698502984,-0.007800475589801959,0.12873494302716276,0.21012771046962156,0.4264354652953595,0.4264354652953595,0.22397133829405402,0.037481577342492745,-0.0579312313811185,-0.007038588017200393,-0.04364417397889992,0.37962766747602544,0.3021087306897276,0.29204952165630566,0.30644888670406134,0.08943056873965478,0.27860819312026575,0.13974802464108602,-0.036473487604122,0.23501251985601587,-0.15327175368371113,-0.16113556785417138,0.5082641352887864,-0.0681232771669961,0.16331462723332582,0.2023475672384474,0.1366026960119657,0.008796114005716104,0.1941411957668124,-0.1267711890241996,-0.19251658477106104,0.39183643751360153
pitch_numP,0.4578199718741193,0.7629751562459877,-0.07146839100005789,-0.05470783920063271,0.019772226061431347,-0.03821807235133588,-0.003634985257497508,-0.05185620568807995,-0.08565400263936088,0.055741433757865146,-0.012366748774994168,0.08411392260488934,-0.03562120058333162,-0.11979366194316865,-0.20775413807226345,-0.06018097329085201,0.36166956391653243,-0.10981703811779178,-0.09070386150160346,0.014728470190188692,-0.025554969635216356,0.11777163580005284,0.012460203603418022,0.017726575427996036,0.18793593398487562,-0.16959224650197863,-0.11069154975154105,-0.21565644021807065,-0.08406692746649319,1.0,0.08150653830935252,0.11291864326776826,-0.18505293962650057,0.20567744193644402,-0.20840455528173876,0.1313912235183721,0.019772226061431347,0.019772226061431347,0.2629009191321635,-0.35419819075338743,-0.01986418136794698,-0.3163495093171118,-0.14453025929464286,-0.004588851914680421,-0.008028208774499038,0.11874615933808993,0.1356203849870242,0.1177663736351976,-0.004355425336436347,-0.06638500433852544,0.23364208800710845,0.29094155922798287,-0.052521266205845456,0.11471300831810988,0.012315122643613537,-0.30772241384648924,-0.0026090591299957047,-0.0057373703964238,-0.001996843872173536,0.1264433619832789,0.0022484906052452004,0.2515966200804505,0.14142262100044597,-0.11237612797815116
pitch_PAge,-0.17904376491851853,0.09190600039648962,0.5684352815347282,0.39358174704822774,0.10927467939345704,0.3407380881859574,0.2235106770106791,0.41703641961083104,0.3317469860433345,0.22493411831337076,-0.07480555639490057,0.32212115298447824,0.43150941317571867,0.06830019901006534,-0.07628537616997125,0.3579927897446865,-0.17460612708946976,0.2997805888282312,0.4002494083141571,0.3801846861017973,0.41276775892519757,0.3277872313720753,0.40961222544619785,0.08528377584663951,0.1305947654401514,-0.11361318931197269,0.14820607559867305,0.1312214056220616,0.4016845100831297,0.08150653830935252,1.0,0.2761444588873865,0.18341426849124473,-0.11858688804960783,0.153145690809456,0.27372075309367816,0.10927467939345704,0.10927467939345704,0.06414618597087059,8.56552946343602e-05,-0.14060361084745135,-0.019122393773555207,-0.014132133034478226,0.049775673548139866,0.2134993524128924,0.30353892766638885,0.29508785921436254,0.22960084764906777,0.03104391331042569,0.07662901466086726,-0.16315585942817415,0.27345440005084637,-0.1275288494353539,-0.13825936540466074,0.19006136265920404,-0.15582696950958816,0.21127535979023285,0.14941816539959227,0.19231051116607617,0.2160596960409535,0.014778389184693475,-0.18475998132122232,-0.11771244284106146,0.06818670945810017
pitch_RAG,-0.4866285345866919,0.11880595390325059,0.22700993470097647,0.7066979771746317,-0.13817758228675006,0.24851351842470285,0.09759979447108055,0.6705483793402072,0.4951995602707482,0.25913090400118133,0.017518813212798315,0.45821579112693583,0.6694519129676013,0.09142161119599958,0.15136343555552734,0.41254778235015704,-0.37258112689290357,0.589808450825381,0.6343241082939963,0.6686248585851841,0.696168097989679,0.3027414776530623,0.5978682899996481,0.23706990194740196,-0.09891533640717773,-0.16060651347143798,0.38755048437569756,-0.04477499582074336,0.19185067127218128,0.11291864326776826,0.2761444588873865,1.0,-0.3158437645360357,0.2273497456930881,-0.2836492356684937,0.9822203406751011,-0.13817758228675006,-0.13817758228675006,-0.02629497418317202,-0.07737704798498907,-0.6718408385501958,-0.2256770138453672,-0.17277850819854737,-0.24246280573650603,0.7440640888747029,0.9727902820507529,0.9534487997621773,0.5913916005198657,0.4870159125907279,0.004116885859456525,-0.5246376243723602,0.17347718820165134,0.08277978959231622,-0.026175178064780754,0.3927707919252787,-0.609882728119433,0.8021167379468297,0.891443344127974,0.8459220833966351,0.6015067819597597,0.5264412787869859,-0.5025077578244361,-0.6270543221213479,0.35747956960315913
pitch_W,0.03464163012729028,-0.2615300498682943,0.1549272666619005,0.24241691042027266,0.3570818235123951,0.41583056846277294,0.3849591210829108,0.3254689186538512,0.2910405513989271,0.21412730320654752,-0.15313125559393517,0.23247947690959814,0.3295983663487566,0.08943664026548828,-0.02120377707328223,0.20069023531582988,0.026504097523740854,0.14503058377768308,0.18679335738369396,0.19727337021641425,0.20520103442965615,0.31466157361465197,0.32264374432713955,0.030859701039217834,0.21848858993852416,-0.12322692309286466,0.1592250677554112,0.059204038403301615,0.2866901698502984,-0.18505293962650057,0.18341426849124473,-0.3158437645360357,1.0,-0.7744561323861915,0.9204581451817923,-0.3226788544266197,0.3570818235123951,0.3570818235123951,0.11322314103465532,0.13614749903849757,0.30990658765025497,0.15898382855112628,0.3887022130333978,0.4084824263846078,-0.10774956484575929,-0.23238852750537117,-0.23322091231377204,-0.06039659575882185,-0.1520944803413085,-0.07925734049664888,0.11383072252211525,0.12043947876750193,-0.2353046465700097,-0.0327687123739016,0.15865919835407807,0.43541917479947734,-0.1958789662259859,-0.32885987221040736,-0.2851410365629736,-0.12084885204388361,-0.2383621613828237,0.02395050514323909,0.16228193593269394,-0.01439756656376453
pitch_L,0.2170504037100284,0.24255925888256102,-0.09670608255625958,-0.3144184403433509,0.3131990496640515,0.10288092858457575,0.1927711870843075,-0.23841357404161984,-0.07297702393517087,-0.02546636059270498,0.1534859574316323,-0.17665242418493185,-0.24031608320983924,-0.150016579944276,-0.07838327590922074,-0.13781128554348637,0.1784685944344557,-0.21769335378354343,-0.2651500495903315,-0.26143112126601814,-0.2785795599888079,-0.32598437340326736,-0.13545542465505733,0.08062323665764586,-0.08757550469456891,0.11507485551687648,-0.08405863953024861,-0.040249431922114505,-0.007800475589801959,0.20567744193644402,-0.11858688804960783,0.2273497456930881,-0.7744561323861915,1.0,-0.9591164620758854,0.2514899943923838,0.3131990496640515,0.3131990496640515,0.3731797680564496,-0.2666208342951051,-0.2111705165081192,-0.2129455712747194,-0.25122924028919513,0.2259465129877442,0.31239541235203827,0.2992579222657531,0.3121189889966613,0.1926103583468451,0.17718375832400754,0.12860244785410427,0.1046003422103431,0.03748222792253571,0.14308042080434455,-0.004929218799989671,0.36768059789365687,-0.44412962976220666,0.13850954855098477,0.22459966348641613,0.22275775364389178,0.15820105700857895,0.12692148064350856,0.060074588238660465,-0.041415786247236436,0.2627480752028819
pitch_WL,-0.11691969936149332,-0.26544919894498,0.12388102474643434,0.2986330245932193,-0.03437505904051795,0.11949696879040374,0.05119213031609447,0.2884966446324672,0.17182560418641135,0.11086427662764924,-0.16395793438808118,0.21123511540284107,0.29154688603665246,0.13146545614744354,0.03960088868796245,0.17249718212808082,-0.09866948344317125,0.19602438204088515,0.2436294667177438,0.24707080406992127,0.26058401654160257,0.33996322629956577,0.22478242293837378,-0.034802435305131586,0.14859796468406022,-0.12649539547555957,0.12180874834062584,0.05042639629376264,0.12873494302716276,-0.20840455528173876,0.153145690809456,-0.2836492356684937,0.9204581451817923,-0.9591164620758854,1.0,-0.30128035288938165,-0.03437505904051795,-0.03437505904051795,-0.1791439682194115,0.2240436173211322,0.26921979954907543,0.20218734557862447,0.3259562820710941,0.0429090568901901,-0.24127816847129258,-0.29045346488095913,-0.29829663600009965,-0.14830597669357093,-0.1795926979822669,-0.11464168919002402,-0.013228950372036861,0.028504277098817928,-0.19464231274711744,-0.01350604836785106,-0.15748131639569535,0.46878165137126654,-0.17523130257825006,-0.2873707124391467,-0.2656701103317521,-0.154903945301579,-0.18722605778158902,-0.02591291018064221,0.0996915034329596,-0.17004867014089028
pitch_ERA,-0.431605460867098,0.11328653522103453,0.23947912159370013,0.687577929447053,-0.11199865991334737,0.25183131968492484,0.10292012343656029,0.6574812944111782,0.4930561352723855,0.2670743493704697,0.028245344661378936,0.43562149114469717,0.6567239025487546,0.0808380043599746,0.1333650728251519,0.4122184443976751,-0.36616627891065556,0.583637495348759,0.6301912941418499,0.6512102502681385,0.6831434388227176,0.3013263183546564,0.5855340799730365,0.24151652447304975,-0.08700416630255632,-0.18314524152005907,0.39994652868330804,-0.05871896169038117,0.21012771046962156,0.1313912235183721,0.27372075309367816,0.9822203406751011,-0.3226788544266197,0.2514899943923838,-0.30128035288938165,1.0,-0.11199865991334737,-0.11199865991334737,0.0013097796142922207,-0.09460564670172025,-0.6704006016456259,-0.2508604985472808,-0.17482342280572016,-0.24034328977814648,0.7441269897131838,0.9610543658678037,0.9724159644071657,0.6235640306678079,0.48534893965705217,-0.04472549746215924,-0.5205649635600833,0.20508881931959072,0.05035728279304055,-0.02179293551352557,0.38966789424271686,-0.6434668644491636,0.8191182819186471,0.8894755140892591,0.8435294884327149,0.6310813978081575,0.5225993002015007,-0.4984934133054871,-0.6244330694989827,0.3594778100423281
pitch_G,0.3661621685847989,-0.040160917912529244,0.10030858029445652,-0.09875952479571765,1.0,0.7798234656019484,0.863048571001355,0.1385490659909136,0.3284829883044068,0.28514043745146467,-0.006606852767740563,0.09342374837027569,0.14230743677907812,-0.09256006571001216,-0.1525636627861887,0.10477076767786726,0.29878485959239054,-0.10483173918494715,-0.10779571856775352,-0.08713306377726125,-0.1000207437318197,-0.009035534193336421,0.28703953334654997,0.16869074680305327,0.20531621980064482,-0.01897042081394792,0.11920941194629073,0.039066745289364276,0.4264354652953595,0.019772226061431347,0.10927467939345704,-0.13817758228675006,0.3570818235123951,0.3131990496640515,-0.03437505904051795,-0.11199865991334737,1.0,1.0,0.716449726346966,-0.18165781965544486,0.14949460944319093,-0.07671941141165348,0.2128178671698517,0.9475353925743122,0.2993454834514859,0.09362032193207406,0.11196405616926897,0.1943376471251611,0.03671224954189122,0.07119469636925886,0.32239007261447294,0.23126717848115558,-0.14519987731852205,-0.0612776783941426,0.781718296860454,0.0028204653968545088,-0.08797397472190535,-0.1606560507327759,-0.09998840893918244,0.05335652692171038,-0.16705511965978428,0.12167292933557233,0.17934553661713076,0.36607836490134504
pitch_GS,0.3661621685847989,-0.040160917912529244,0.10030858029445652,-0.09875952479571765,1.0,0.7798234656019484,0.863048571001355,0.1385490659909136,0.3284829883044068,0.28514043745146467,-0.006606852767740563,0.09342374837027569,0.14230743677907812,-0.09256006571001216,-0.1525636627861887,0.10477076767786726,0.29878485959239054,-0.10483173918494715,-0.10779571856775352,-0.08713306377726125,-0.1000207437318197,-0.009035534193336421,0.28703953334654997,0.16869074680305327,0.20531621980064482,-0.01897042081394792,0.11920941194629073,0.039066745289364276,0.4264354652953595,0.019772226061431347,0.10927467939345704,-0.13817758228675006,0.3570818235123951,0.3131990496640515,-0.03437505904051795,-0.11199865991334737,1.0,1.0,0.716449726346966,-0.18165781965544486,0.14949460944319093,-0.07671941141165348,0.2128178671698517,0.9475353925743122,0.2993454834514859,0.09362032193207406,0.11196405616926897,0.1943376471251611,0.03671224954189122,0.07119469636925886,0.32239007261447294,0.23126717848115558,-0.14519987731852205,-0.0612776783941426,0.781718296860454,0.0028204653968545088,-0.08797397472190535,-0.1606560507327759,-0.09998840893918244,0.05335652692171038,-0.16705511965978428,0.12167292933557233,0.17934553661713076,0.36607836490134504
pitch_GF,0.5301755476692592,0.142827025820001,-0.0127137730823503,-0.14474757413452907,0.716449726346966,0.5097055482954244,0.6306779121271592,0.022350443197377882,0.21486826806342957,0.20414449838315918,-0.02678521441354793,0.061997516130404065,0.030229539413147013,-0.11928196522445456,-0.21943556440498285,-0.045314537953770925,0.35199959930293656,-0.10862687254139891,-0.16134451716125678,-0.08375331176452286,-0.11997289415690897,-0.0014894526295165336,0.18903201101873174,0.19223088591053517,0.1949543634835215,-0.0630214847766172,-0.02944288015763922,-0.05483070047448547,0.22397133829405402,0.2629009191321635,0.06414618597087059,-0.02629497418317202,0.11322314103465532,0.3731797680564496,-0.1791439682194115,0.0013097796142922207,0.716449726346966,0.716449726346966,1.0,-0.8161799692732168,-0.05964824223222574,-0.603691440339338,0.26601695664880354,0.6828679027672617,0.2573850026989875,0.1372645883119771,0.16187705556806292,0.2051432911740953,0.0650665596090654,0.03622130519253317,0.2861071286003965,0.2817089881310383,-0.16407995183068952,0.1262080360916607,0.6110085842776162,-0.1538304785496634,-0.026201161946189256,-0.06225378429739458,-0.025536029814188906,0.10379812326875529,-0.08436786204925976,0.1411931460326957,0.1373397958327058,0.31432738024004103
pitch_CG,-0.444050321661698,-0.234584928601586,0.10099828166703285,0.12223547781905623,-0.18165781965544486,-0.07259446700358531,-0.1741833259272343,0.08324476062161763,-0.03081324217932854,-0.05159460513136035,0.03228337419177342,-0.010013716243701282,0.07525147723958713,0.09147475202920982,0.18295086622018855,0.15064659910216444,-0.2487042799319027,0.06629215241455301,0.13814587222689023,0.04588982383481331,0.0862695794345127,-0.005383933706431623,-0.02871981960272109,-0.13124755107970734,-0.10475253009645731,0.07312073197341355,0.14023294890260005,0.10964284517801884,0.037481577342492745,-0.35419819075338743,8.56552946343602e-05,-0.07737704798498907,0.13614749903849757,-0.2666208342951051,0.2240436173211322,-0.09460564670172025,-0.18165781965544486,-0.18165781965544486,-0.8161799692732168,1.0,0.20789192069079923,0.7873972300024648,-0.19870632366759958,-0.17777450645943446,-0.11487525881231044,-0.11594416635601261,-0.13544421855136174,-0.12820707254027208,-0.06130925960000749,0.007908804776884253,-0.1362747724613324,-0.20554506894214017,0.11102278298854541,-0.22864881504097756,-0.21381757212375685,0.21916884785774043,-0.03592969150740728,-0.04530814075882654,-0.046817818144259546,-0.10211851089842422,-0.019436911101752746,-0.09824798660322707,-0.04505090948395997,-0.1398693548724515
pitch_tSho,0.3360842799971112,-0.008768194159519228,-0.08910084217707809,-0.4686645576493804,0.14949460944319093,-0.12729447692476017,-0.031817279788566674,-0.4317049188813376,-0.3179937275061257,-0.14190602898780413,-0.013612752181165142,-0.3073097241452502,-0.42950619104309,-0.13066708558771872,-0.19366105972672543,-0.24549013242197643,0.25250075261463306,-0.3975194767101676,-0.4116548731951049,-0.4502941184225993,-0.46328193913117816,-0.13222210586188854,-0.38776016205082986,-0.15644720306919804,0.09257508905261602,0.07326417986820058,-0.25766709694679607,-0.03119313214353625,-0.0579312313811185,-0.01986418136794698,-0.14060361084745135,-0.6718408385501958,0.30990658765025497,-0.2111705165081192,0.26921979954907543,-0.6704006016456259,0.14949460944319093,0.14949460944319093,-0.05964824223222574,0.20789192069079923,1.0,0.42948467831045095,0.1324888440561582,0.1838279774957097,-0.5008961963424531,-0.6405889731298642,-0.6461481284903778,-0.45634310640236664,-0.3686655180120643,-0.03839371996284622,0.34797898264430255,-0.038488730665321325,-0.09510137541908914,-0.024375360514798154,-0.2572882756387387,0.3715155602327721,-0.5854690419537584,-0.6292844829325879,-0.5778633143813071,-0.4773022099119849,-0.3898474436534501,0.329475648900156,0.4601388201128171,-0.2787049069209374
pitch_cSho,-0.2793402688570826,-0.21485518388029995,0.01633755331904808,-0.056591368085076636,-0.07671941141165348,-0.08984858626424223,-0.14496081521036477,-0.07029581753577627,-0.12092748710151892,-0.1485649500075579,0.0191230242269944,-0.1098989631444875,-0.08134919159259607,0.12189910552604054,0.1602937115240804,0.026650212973447204,-0.08740634927464669,-0.06877562081291388,-0.023435726158683872,-0.12065976823186836,-0.08815774463761972,-0.054182360188178534,-0.15739949556802427,-0.16428376166312225,-0.03792115252525667,0.19938257106123258,-0.01742205056955393,0.1218099170274251,-0.007038588017200393,-0.3163495093171118,-0.019122393773555207,-0.2256770138453672,0.15898382855112628,-0.2129455712747194,0.20218734557862447,-0.2508604985472808,-0.07671941141165348,-0.07671941141165348,-0.603691440339338,0.7873972300024648,0.42948467831045095,1.0,-0.09927526943026738,-0.06561890723182418,-0.18472352534836423,-0.24146429137094225,-0.2691133711454844,-0.2132189109348326,-0.10710781564372159,0.06835837649073252,-0.03825848541152691,-0.21049648948807992,0.07624256608722421,-0.18059578495649806,-0.18848497546406154,0.2060957688103533,-0.1617449879050079,-0.1666151267631629,-0.1621042648272915,-0.2001085098299347,-0.08746540586368573,-0.020036421498296215,0.04659121172328764,-0.11572008880982886
pitch_SV,0.07985762288134773,-0.12896562363060626,0.001463165302002231,-0.20390537526499572,0.2128178671698517,0.04807506204832041,0.14659756875780125,-0.15517445642706562,-0.0497865239920093,-0.15064717843625564,-0.09847806415957083,-0.07615201940039545,-0.14992681893847284,0.004148626330851121,0.021018632010163053,-0.16750946652088736,0.05437621258478991,-0.1569290860345269,-0.22503321569579532,-0.20143572812965335,-0.22239630907270397,-0.13361774568030943,-0.11067382065809243,-0.029119750128757702,0.0421891417601272,-0.0375317286946187,-0.04096136443334999,-0.06818661914458171,-0.04364417397889992,-0.14453025929464286,-0.014132133034478226,-0.17277850819854737,0.3887022130333978,-0.25122924028919513,0.3259562820710941,-0.17482342280572016,0.2128178671698517,0.2128178671698517,0.26601695664880354,-0.19870632366759958,0.1324888440561582,-0.09927526943026738,1.0,0.27258122806468194,0.05493525069817649,-0.1259326141647568,-0.11794940465481107,-0.02518266126000173,-0.05405259195612702,-0.01857049802530813,0.029083951022478963,0.006111715751133651,-0.04693025714194538,0.05667315844360709,0.18879134262346958,0.11712662977549113,-0.07454752089402598,-0.09946765188090373,-0.05922155696050098,-0.054872816510646266,-0.11023022230899746,-0.037211019346519346,0.04221791210096595,0.20177368721110178
pitch_IP,0.3633823671928085,-0.048477978589496144,0.06274053173003329,-0.16188641004461463,0.9475353925743122,0.7534443317982197,0.8594366305456583,0.06321077299805258,0.2723036309364931,0.2340134029726384,-0.004607328863043418,0.04168616976839692,0.0658053058505873,-0.046996799665823,-0.10891143881183123,0.04892980312782105,0.3453849201869753,-0.1756222522176733,-0.1896476264556428,-0.16970443120397458,-0.18729250415685,-0.04758047181514899,0.21593895254799708,0.12911354025963226,0.20337796417012485,0.009542402947287374,0.05888635265346105,0.06411049228940592,0.37962766747602544,-0.004588851914680421,0.049775673548139866,-0.24246280573650603,0.4084824263846078,0.2259465129877442,0.0429090568901901,-0.24034328977814648,0.9475353925743122,0.9475353925743122,0.6828679027672617,-0.17777450645943446,0.1838279774957097,-0.06561890723182418,0.27258122806468194,1.0,0.21749816601586386,-0.023514351762930322,-0.009153335969735464,0.10398815629550619,-0.016818495856638714,0.13564037584446098,0.3935138601871561,0.17656969183033985,-0.11909100308585664,-0.04080161335934963,0.7559481828180143,0.09737343672140872,-0.19604250410533705,-0.2677561848927638,-0.2023622356745349,-0.03849144581008986,-0.227773739561315,0.18232125844949004,0.25324368467429276,0.342384271408905
pitch_H,-0.27721056826047846,-0.0034917451973402987,0.1936683153765519,0.487948023961114,0.2993454834514859,0.5052348867748799,0.4532515908387497,0.5559735295840457,0.5616051744196164,0.32393288767947426,0.03354208106902192,0.33042601416520134,0.5577009191573018,0.05292806169909738,0.06849431503345833,0.3061247467508846,-0.26905369027952647,0.4575371650854851,0.4411556094468299,0.4590598368119171,0.48111016824784525,0.20354460697664378,0.5700654481369446,0.3566807318795669,-0.03679115685753851,-0.1240533463399159,0.34823698900153394,0.04750973316849621,0.3021087306897276,-0.008028208774499038,0.2134993524128924,0.7440640888747029,-0.10774956484575929,0.31239541235203827,-0.24127816847129258,0.7441269897131838,0.2993454834514859,0.2993454834514859,0.2573850026989875,-0.11487525881231044,-0.5008961963424531,-0.18472352534836423,0.05493525069817649,0.21749816601586386,1.0,0.817099084580607,0.8175767718710241,0.4534521933488929,0.21575951957104833,0.03239458759773027,-0.46094947751342846,0.11756046868438118,-0.005808917035301943,-0.16590039521848982,0.7014202299413627,-0.48627091626726804,0.5551088253544156,0.7466884335439684,0.9099537735306444,0.4038724119622217,0.16125124648744354,-0.5443832327595333,-0.4045669788799619,0.5907348402073761
pitch_R_allowed,-0.4062302472503159,0.11039938906288553,0.2503649414611734,0.6879919400595117,0.09362032193207406,0.43136801568289546,0.2984505749940836,0.7071393806770202,0.573906816571644,0.3250350167168621,0.013216707276347939,0.48421987558654395,0.7068520533788913,0.07004581167381213,0.11680445705789591,0.4412084922132857,-0.3064824074491736,0.5679741556915004,0.6130070601890524,0.6520612643874886,0.6768868833872396,0.3037639371849952,0.6681231145928885,0.27739510060294953,-0.05459008135049067,-0.168261941388049,0.419346592970899,-0.0364599789137019,0.29204952165630566,0.11874615933808993,0.30353892766638885,0.9727902820507529,-0.23238852750537117,0.2992579222657531,-0.29045346488095913,0.9610543658678037,0.09362032193207406,0.09362032193207406,0.1372645883119771,-0.11594416635601261,-0.6405889731298642,-0.24146429137094225,-0.1259326141647568,-0.023514351762930322,0.817099084580607,1.0,0.9848412866676657,0.6398406610141661,0.4981595063180974,0.022150068258827267,-0.4532620674197254,0.22777210890325295,0.04806876598488964,-0.04368165782118888,0.5763752353611251,-0.6137591331803901,0.7860214703303684,0.8578537842376054,0.8259851026520655,0.6165823834971881,0.49001599139048946,-0.4774140907141659,-0.5893474688943153,0.44355489237108964
pitch_ER,-0.35888999609492345,0.1060522256754709,0.25980045786901873,0.6702774157914142,0.11196405616926897,0.4394486470421405,0.3107066435012161,0.6936074825857629,0.5726217481078493,0.3303504439638607,0.026795759243679305,0.4615627086595497,0.6935436333356096,0.07307142975937397,0.11110329501600251,0.4377558197984646,-0.2957791715316303,0.5587527948346206,0.6041356605942241,0.6317292524067766,0.6600413265853672,0.3009825372629602,0.6560604584172538,0.2783040031414382,-0.04230080835403507,-0.18709890483375563,0.4286061260148844,-0.04592843928357102,0.30644888670406134,0.1356203849870242,0.29508785921436254,0.9534487997621773,-0.23322091231377204,0.3121189889966613,-0.29829663600009965,0.9724159644071657,0.11196405616926897,0.11196405616926897,0.16187705556806292,-0.13544421855136174,-0.6461481284903778,-0.2691133711454844,-0.11794940465481107,-0.009153335969735464,0.8175767718710241,0.9848412866676657,1.0,0.6689902700421098,0.4952967815226201,-0.012383586358864851,-0.4424715183419484,0.2535631706634114,0.02274673582812883,-0.036051361863418244,0.5809871503970183,-0.6417311886913115,0.7974420866919417,0.8506925849679899,0.8190434310853965,0.6423213891077333,0.48276955698090185,-0.4696766402376872,-0.5827835665577817,0.4493687589087283
pitch_HR,-0.08063874222278203,0.010261469009644045,0.19551679736487976,0.4414687744301376,0.1943376471251611,0.32448929161750395,0.2763429666781461,0.4850990479575398,0.3272535438167442,0.2053577236166598,-0.0058921788874048125,0.49150828528176377,0.4822545922474278,0.0967205772316095,0.011281607545978138,0.22498517121402825,-0.061625628706249214,0.2585586370900375,0.291577203031104,0.47891808104901995,0.4337964865501392,0.12370230464967827,0.5137052144045043,0.03871142604376139,0.11747878013492571,-0.1845530275545472,0.23248186837437163,-0.16705601644766968,0.08943056873965478,0.1177663736351976,0.22960084764906777,0.5913916005198657,-0.06039659575882185,0.1926103583468451,-0.14830597669357093,0.6235640306678079,0.1943376471251611,0.1943376471251611,0.2051432911740953,-0.12820707254027208,-0.45634310640236664,-0.2132189109348326,-0.02518266126000173,0.10398815629550619,0.4534521933488929,0.6398406610141661,0.6689902700421098,1.0,0.24668008335527492,-0.16006612288243327,-0.17645552517221147,0.30435978493462046,-0.0030491150554563316,-0.09526394775513458,0.3923150378332212,-0.3386846810112426,0.7468095929541266,0.41148015545938305,0.4085705433532465,0.9683016535721628,0.21047864353743992,-0.2101286941089007,-0.2648845929831028,0.12146223228984333
